Target;Input01;Input02;Input03;Input04;Input05;Input06;Input07;Input08
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
785,98;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
781,25;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
786,07;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
769,99;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
773,01;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
777,17;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
776,44;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
777,58;10,16;949,63;554,63;51,57;57,35;11,47;52,27;2113,77
774,72;11,26;1059,74;601,00;48,23;56,11;11,22;49,55;2096,14
785,90;11,26;1060,27;597,25;47,51;56,34;11,27;49,57;2084,34
782,88;11,26;1060,13;610,25;48,79;56,59;11,32;49,62;2114,09
781,74;11,26;1059,74;604,88;48,28;56,83;11,37;49,71;2104,14
782,07;11,25;1060,27;606,50;47,89;57,08;11,42;49,84;2106,27
778,97;11,25;1060,27;606,63;47,24;57,32;11,46;50,03;2104,82
778,72;11,24;1060,40;602,13;46,68;57,56;11,51;50,25;2112,51
785,09;11,24;1060,00;603,13;46,98;57,81;11,56;50,51;2105,96
784,84;11,23;1059,87;601,88;47,24;58,05;11,61;50,78;2088,01
784,84;11,33;1060,13;606,63;47,87;58,28;11,66;51,08;2115,82
783,70;11,30;1059,74;616,00;47,50;58,51;11,70;51,40;2122,77
784,68;11,31;1060,00;600,00;48,79;58,71;11,74;51,71;2149,71
784,35;11,31;1060,13;600,62;46,76;58,86;11,77;52,01;2116,10
783,94;11,29;1060,00;610,38;48,64;58,94;11,79;52,32;2105,13
783,70;11,28;1059,87;605,00;48,13;58,95;11,79;52,63;2090,73
784,43;11,27;1059,87;601,38;47,34;58,85;11,77;52,95;2103,24
776,27;11,26;1060,27;598,87;48,44;58,68;11,74;53,23;2118,19
783,70;11,26;1060,27;601,00;47,02;58,42;11,68;53,51;2088,05
783,54;11,26;1059,74;608,25;47,44;58,12;11,62;53,73;2097,91
783,70;11,26;1059,74;605,38;46,77;57,76;11,55;53,78;2072,94
783,04;11,26;1060,00;596,38;48,02;57,36;11,47;53,58;2106,08
783,86;11,26;1060,53;602,50;46,36;56,93;11,39;53,18;2100,00
783,70;11,26;1060,13;607,87;47,66;56,47;11,29;52,64;2087,58
783,04;11,22;1060,00;601,50;47,87;55,99;11,20;52,02;2076,77
783,62;10,96;1059,87;608,25;48,42;55,49;11,10;51,37;2093,93
782,96;11,29;1059,74;608,63;48,64;55,07;11,01;50,81;2092,98
782,39;11,42;1060,13;604,50;47,25;54,73;10,95;50,36;2077,28
782,56;11,20;1060,00;600,62;48,65;54,47;10,89;50,02;2131,37
782,72;11,21;1060,00;604,00;49,22;54,31;10,86;49,78;2147,18
782,56;11,21;1059,87;605,62;48,31;54,24;10,85;49,61;2124,66
783,70;11,27;1060,00;592,50;47,40;54,25;10,85;49,50;2098,11
782,88;11,35;1060,13;604,38;47,84;54,33;10,87;49,43;2121,66
782,56;11,22;1059,87;593,25;46,83;54,45;10,89;49,39;2111,80
782,80;11,23;1059,74;599,50;48,96;54,62;10,92;49,37;2157,20
786,23;11,24;1060,66;604,75;49,17;54,82;10,96;49,37;2103,91
783,86;11,25;1059,87;605,12;48,99;55,06;11,01;49,38;2134,01
782,07;11,25;1059,74;603,50;50,39;55,33;11,07;49,42;2138,98
782,31;11,25;1060,00;605,12;48,17;55,63;11,13;49,46;2146,99
784,43;11,26;1060,13;601,62;48,84;55,90;11,18;49,54;2141,58
784,84;11,26;1059,87;612,75;50,37;56,18;11,24;49,64;2137,05
785,09;11,26;1060,13;609,25;49,11;56,47;11,29;49,81;2145,61
783,37;11,26;1060,00;601,88;48,06;56,76;11,35;50,01;2122,84
783,04;11,26;1060,00;598,50;49,43;57,06;11,41;50,26;2147,38
783,29;11,26;1060,13;608,75;49,94;57,37;11,47;50,55;2123,36
783,21;11,04;1060,13;607,37;48,37;57,65;11,53;50,86;2143,08
782,96;11,25;1059,74;599,50;48,57;57,93;11,59;51,18;2107,77
782,64;11,26;1060,13;603,50;48,43;58,19;11,64;51,51;2121,70
782,48;11,22;1060,40;599,88;49,93;58,42;11,68;51,84;2156,69
782,31;11,36;1059,74;603,75;49,99;58,68;11,74;52,18;2164,46
779,05;11,44;1059,47;608,37;47,63;58,91;11,78;52,51;2140,99
778,97;11,34;1060,00;609,62;48,42;59,07;11,81;52,82;2126,16
781,58;11,16;1060,00;612,00;49,14;59,16;11,83;53,13;2144,46
782,72;11,22;1059,87;607,13;48,12;59,16;11,83;53,42;2109,63
783,54;11,23;1059,87;603,87;47,19;59,06;11,81;53,71;2087,46
782,48;11,24;1060,00;605,25;46,65;58,88;11,78;53,93;2108,37
790,31;11,25;1060,40;600,50;47,75;58,61;11,72;53,95;2131,48
792,67;11,25;1059,87;603,25;46,97;58,28;11,66;53,72;2117,40
787,37;11,25;1059,87;602,75;50,39;57,92;11,58;53,28;2165,92
789,82;11,26;1059,60;604,38;49,26;57,53;11,51;52,73;2124,86
786,47;11,26;1060,27;606,25;49,37;57,13;11,43;52,13;2136,18
790,72;11,26;1060,40;604,38;49,65;56,72;11,34;51,53;2121,31
786,80;11,26;1059,87;596,12;49,71;56,25;11,25;50,98;2136,38
780,84;11,26;1059,74;600,50;49,06;55,76;11,15;50,51;2113,10
775,70;11,19;1060,00;603,87;49,64;55,31;11,06;50,17;2123,44
775,86;11,21;1059,87;601,75;49,41;54,93;10,99;49,95;2139,81
771,95;11,31;1060,00;609,12;49,86;54,63;10,93;49,80;2129,08
780,19;11,15;1059,74;595,88;49,73;54,42;10,88;49,71;2115,51
781,50;11,28;1059,87;605,12;50,10;54,30;10,86;49,65;2132,82
780,76;11,42;1060,00;601,75;49,94;54,24;10,85;49,62;2126,55
779,13;11,36;1060,40;595,00;50,92;54,27;10,85;49,60;2133,65
790,80;11,27;1059,60;599,13;51,05;54,35;10,87;49,60;2153,06
785,74;11,31;1060,13;601,62;50,77;54,47;10,89;49,60;2155,90
781,17;11,28;1059,87;602,37;49,91;54,66;10,93;49,61;2087,02
781,17;11,27;1059,74;610,00;50,88;54,87;10,97;49,64;2122,49
782,80;11,27;1059,87;603,75;49,43;55,10;11,02;49,70;2111,68
778,56;11,26;1060,00;603,37;48,87;55,33;11,07;49,79;2093,97
782,15;11,26;1059,87;601,50;47,31;55,56;11,11;49,93;2101,50
785,41;11,26;1060,27;608,88;47,33;55,80;11,16;50,12;2117,83
786,23;11,26;1060,13;601,62;48,31;56,05;11,21;50,32;2121,42
784,68;11,26;1059,87;603,63;49,22;56,31;11,26;50,56;2115,82
781,98;11,26;1059,87;605,38;48,37;56,60;11,32;50,84;2112,27
783,86;11,26;1060,00;603,63;47,81;56,87;11,37;51,12;2104,78
783,45;11,26;1060,27;608,88;46,86;57,17;11,43;51,44;2110,58
783,62;11,11;1060,13;602,50;46,85;57,44;11,49;51,74;2089,11
784,51;11,04;1059,87;601,25;47,23;57,71;11,54;52,07;2075,07
782,39;11,24;1060,27;603,50;45,72;57,97;11,59;52,37;2097,08
782,96;11,33;1059,74;601,50;47,71;58,23;11,65;52,68;2102,25
784,76;11,30;1060,00;600,88;48,14;58,50;11,70;52,96;2141,39
782,96;11,31;1060,00;606,75;47,91;58,72;11,74;53,24;2136,06
783,04;11,30;1060,00;603,87;47,75;58,91;11,78;53,49;2078,98
782,72;11,34;1060,27;609,25;48,84;59,06;11,81;53,69;2123,63
783,37;11,27;1059,74;608,75;50,67;59,17;11,83;53,70;2150,77
782,72;11,27;1060,00;602,75;49,53;59,20;11,84;53,46;2119,02
785,98;11,26;1059,74;601,12;47,87;59,12;11,82;53,03;2108,64
791,37;11,26;1060,00;599,37;48,23;58,97;11,79;52,47;2085,84
785,33;11,26;1060,00;600,62;48,95;58,71;11,74;51,86;2095,31
779,54;11,26;1060,00;605,12;47,16;58,38;11,68;51,26;2100,59
783,04;11,26;1059,74;595,50;48,89;58,01;11,60;50,74;2138,82
785,00;11,26;1060,53;606,87;48,42;57,59;11,52;50,32;2144,90
783,04;11,26;1060,13;602,75;48,04;57,14;11,43;50,00;2117,87
781,90;11,26;1059,87;602,25;48,07;56,67;11,33;49,77;2120,56
782,64;11,26;1059,87;601,88;49,53;56,19;11,24;49,63;2110,61
785,33;11,26;1060,53;602,63;48,17;55,72;11,14;49,55;2124,19
777,25;11,01;1059,87;602,50;49,02;55,27;11,05;49,50;2105,80
783,62;11,15;1059,74;605,25;48,34;54,88;10,98;49,48;2104,18
783,45;11,31;1060,13;600,38;48,70;54,58;10,92;49,46;2144,03
783,37;11,34;1060,13;606,63;48,70;54,36;10,87;49,47;2163,04
783,37;11,30;1059,87;604,62;48,97;54,21;10,84;49,49;2163,99
783,21;11,26;1060,00;601,00;48,76;54,15;10,83;49,53;2128,52
783,13;11,35;1060,13;588,25;49,14;54,19;10,84;49,56;2157,09
787,04;11,31;1060,00;623,50;49,79;54,31;10,86;49,65;2137,95
781,33;11,30;1059,60;598,37;49,62;54,46;10,89;49,78;2131,92
782,96;11,29;1060,00;603,75;49,74;54,65;10,93;49,93;2108,60
783,21;11,28;1060,40;597,50;49,01;54,84;10,97;50,14;2108,88
783,29;11,27;1060,40;602,00;47,99;55,05;11,01;50,38;2110,85
783,04;11,26;1059,87;605,12;47,72;55,25;11,05;50,63;2125,21
783,13;11,26;1060,00;603,87;47,95;55,46;11,09;50,93;2097,32
786,55;11,26;1059,87;609,25;48,54;55,69;11,14;51,21;2100,55
778,80;11,26;1060,00;606,00;46,95;55,91;11,18;51,52;2084,81
781,25;11,26;1060,13;599,50;47,95;56,15;11,23;51,86;2095,35
793,98;11,26;1059,87;600,88;46,35;56,38;11,28;52,16;2096,33
783,13;11,26;1060,00;602,50;47,21;56,61;11,32;52,45;2099,57
786,63;11,15;1060,27;606,38;45,63;56,84;11,37;52,73;2074,12
785,33;11,13;1059,74;599,13;46,55;57,08;11,42;53,01;2078,03
791,61;11,21;1060,27;609,25;46,98;57,30;11,46;53,26;2063,83
792,43;11,21;1059,87;594,37;46,77;57,52;11,50;53,51;2095,82
783,29;11,21;1059,87;597,63;46,92;57,73;11,55;53,70;2113,57
786,63;11,28;1060,27;606,38;47,50;57,95;11,59;53,75;2116,06
783,62;11,24;1060,13;605,12;48,10;58,16;11,63;53,54;2105,80
785,17;11,26;1060,00;600,88;49,33;58,39;11,68;53,10;2132,04
782,88;11,31;1059,60;598,00;47,44;58,60;11,72;52,57;2116,14
778,48;11,29;1060,13;605,25;48,35;58,78;11,76;51,99;2095,19
772,77;11,27;1060,53;600,62;49,32;58,92;11,78;51,39;2129,59
778,39;11,27;1059,87;608,37;50,61;58,98;11,80;50,87;2138,11
784,11;11,26;1059,87;610,75;48,58;58,96;11,79;50,46;2095,74
781,33;11,26;1059,74;610,12;49,71;58,86;11,77;50,13;2112,23
774,89;11,26;1060,27;602,25;48,35;58,70;11,74;49,92;2104,18
781,98;11,26;1060,13;604,88;48,65;58,44;11,69;49,79;2109,67
775,86;11,26;1060,13;599,25;49,33;58,14;11,63;49,68;2113,22
783,54;11,26;1059,87;602,00;48,29;57,81;11,56;49,62;2076,06
782,23;11,26;1060,40;603,00;48,23;57,43;11,49;49,57;2078,98
780,92;11,26;1055,23;601,38;48,52;57,03;11,41;49,54;2075,23
783,54;11,19;1061,72;599,63;48,17;56,60;11,32;49,51;2068,84
779,13;11,20;1059,34;596,75;48,21;56,14;11,23;49,44;2063,95
782,07;11,29;1061,46;605,12;47,95;55,71;11,14;49,39;2057,28
786,07;11,31;1060,13;599,25;49,82;55,25;11,05;49,33;2071,28
783,29;11,30;1060,80;597,75;48,42;54,94;10,99;49,28;2097,08
786,23;11,25;1060,00;609,50;48,48;54,71;10,94;49,27;2074,12
784,51;11,27;1060,00;602,37;48,44;54,55;10,91;49,31;2087,93
783,45;11,24;1059,87;611,25;48,10;54,48;10,90;49,40;2049,62
783,94;11,27;1060,27;605,62;47,18;54,48;10,90;49,53;2072,78
783,13;11,26;1059,87;606,50;47,13;54,54;10,91;49,69;2057,67
783,37;11,26;1060,13;608,13;48,07;54,65;10,93;49,89;2102,96
773,42;11,26;1064,11;607,25;47,74;54,79;10,96;50,10;2099,61
782,39;11,26;1057,75;611,00;47,09;54,95;10,99;50,35;2085,80
783,04;11,26;1060,93;602,75;47,25;55,14;11,03;50,60;2098,07
785,90;11,26;1059,87;601,38;48,17;55,34;11,07;50,87;2095,23
783,29;11,26;1059,74;607,37;48,28;55,56;11,11;51,16;2098,62
782,64;11,26;1060,27;606,00;47,29;55,78;11,16;51,44;2087,97
782,31;11,26;1060,27;607,63;46,88;56,01;11,20;51,72;2087,02
785,25;11,26;1059,74;604,38;48,44;56,22;11,24;51,99;2096,73
785,57;11,26;1059,34;602,37;47,69;56,45;11,29;52,28;2094,08
782,39;11,17;1061,06;598,87;46,24;56,67;11,33;52,55;2079,65
782,31;11,23;1059,74;605,62;45,74;56,88;11,38;52,82;2094,80
782,56;11,23;1059,87;602,25;46,03;57,08;11,42;53,07;2081,50
782,80;11,33;1060,00;602,63;47,31;57,30;11,46;53,32;2110,14
786,55;11,23;1060,27;600,62;47,02;57,51;11,50;53,56;2108,76
786,55;11,27;1059,21;605,62;46,42;57,73;11,55;53,81;2113,73
783,86;11,29;1059,34;607,63;46,98;57,94;11,59;53,99;2114,20
783,70;11,32;1060,13;606,00;46,95;58,16;11,63;53,98;2111,48
783,78;11,27;1060,00;598,00;48,70;58,36;11,67;53,71;2133,10
783,70;11,27;1058,94;598,75;47,75;58,57;11,71;53,26;2133,69
777,09;11,26;1060,53;609,00;47,45;58,75;11,75;52,70;2094,32
783,37;11,26;1059,74;600,00;47,03;58,87;11,77;52,07;2115,66
783,21;11,26;1060,13;598,00;48,04;58,92;11,78;51,47;2118,47
783,45;11,26;1059,60;596,50;47,66;58,88;11,78;50,92;2125,61
783,70;11,26;1059,74;601,88;48,79;58,74;11,75;50,46;2118,47
783,70;11,26;1060,13;601,62;49,14;58,55;11,71;50,13;2119,53
783,70;11,26;1059,87;602,63;49,73;58,29;11,66;49,89;2112,78
783,54;11,26;1060,00;601,62;48,69;57,96;11,59;49,74;2121,86
780,68;11,26;1060,00;607,63;48,07;57,60;11,52;49,64;2115,07
781,41;11,23;1060,40;597,87;48,67;57,23;11,45;49,58;2116,73
794,79;10,98;1060,13;607,13;46,82;56,83;11,37;49,55;2088,21
793,41;11,19;1059,87;599,50;47,31;56,40;11,28;49,54;2091,52
781,25;11,24;1059,34;598,87;47,67;55,95;11,19;49,54;2080,51
784,51;11,31;1060,40;598,87;48,87;55,53;11,11;49,55;2145,29
784,51;11,33;1060,00;602,25;50,22;55,17;11,03;49,60;2176,10
